PAR_ID,PO_NO,HIGH_VALUE,LOW_VALUE
REQUESTED_ORDER_MASS_TOL,213853340,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,214221527,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,215022047,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,216648850,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,216975022,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,218689943,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,218743151,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,220158279,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,220431567,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,221383374,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,221505124,102000,99000
REQUESTED_ORDER_MASS_TOL,221962895,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,222703918,4356772.041599999,3960701.856000000
REQUESTED_ORDER_MASS_TOL,225142832,261915.5,238105
REQUESTED_ORDER_MASS_TOL,226030538,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,230124887,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,230649337,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,231985366,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,96140489,190508.79543360002,172365.1006304
REQUESTED_ORDER_MASS_TOL,103168177,99790.3214176,81646.626614400011
REQUESTED_ORDER_MASS_TOL,106179468,199580.6428352,163293.25322880002
REQUESTED_ORDER_MASS_TOL,108769233,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,119407592,134716.93356686396,122469.93960623997
REQUESTED_ORDER_MASS_TOL,129365724,2803200.839876159,2721554.2134719993
REQUESTED_ORDER_MASS_TOL,141922966,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,142507007,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,149769956,169643.54597308795,154221.40543007996
REQUESTED_ORDER_MASS_TOL,156955502,6885.532160084159,6259.574690985599
REQUESTED_ORDER_MASS_TOL,158390979,102000,99000
REQUESTED_ORDER_MASS_TOL,159585445,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,162943142,2803200.839876159,2721554.2134719993
REQUESTED_ORDER_MASS_TOL,169097119,2694.33867133728,2449.3987921248
REQUESTED_ORDER_MASS_TOL,177504591,1147093.464000000,1042812.240000000
REQUESTED_ORDER_MASS_TOL,185356611,2227844.388000000,2025313.08
REQUESTED_ORDER_MASS_TOL,185792205,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,186908822,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,187083756,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,187354529,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,188002977,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,195554459,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,196813636,5280845.0772,4800768.252
REQUESTED_ORDER_MASS_TOL,197025017,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,197564621,2227844.388000000,2025313.08
REQUESTED_ORDER_MASS_TOL,198173668,102000,99000
REQUESTED_ORDER_MASS_TOL,201332432,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,201553637,102000,99000
REQUESTED_ORDER_MASS_TOL,201915874,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,203963618,578793.8639999999,526176.2400000000
REQUESTED_ORDER_MASS_TOL,203972644,578793.8639999999,526176.2400000000
REQUESTED_ORDER_MASS_TOL,207564047,5280845.0772,4800768.252
REQUESTED_ORDER_MASS_TOL,207697275,2557973.444400000,2325430.404
REQUESTED_ORDER_MASS_TOL,211282089,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,211949441,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,211957272,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,215383073,102000,99000
REQUESTED_ORDER_MASS_TOL,215658632,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,216366239,4719614.592,4290558.72
REQUESTED_ORDER_MASS_TOL,216766020,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,218586755,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,219376910,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,219848997,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,220239132,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,220544917,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,220771563,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,221721673,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,222879417,4356772.041599999,3960701.856000000
REQUESTED_ORDER_MASS_TOL,223153979,1914349.3116,1740317.556
REQUESTED_ORDER_MASS_TOL,223553689,1147596.384000000,1043269.440000000
REQUESTED_ORDER_MASS_TOL,232032383,102000,99000
REQUESTED_ORDER_MASS_TOL,232428968,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,98093627,49895.1607088,40823.3133072
REQUESTED_ORDER_MASS_TOL,230042665,1147596.384000000,1043269.440000000
REQUESTED_ORDER_MASS_TOL,107177533,199580.6428352,163293.25322880002
REQUESTED_ORDER_MASS_TOL,107669981,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,108280159,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,110098017,99790.321160639971,90718.473782399975
REQUESTED_ORDER_MASS_TOL,114416179,15966.451385702398,14514.955805183998
REQUESTED_ORDER_MASS_TOL,121324674,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,121621042,179622.57808915199,163293.25280831998
REQUESTED_ORDER_MASS_TOL,128616564,1923,1500
REQUESTED_ORDER_MASS_TOL,128751239,95254.397716800013,86182.5503152
REQUESTED_ORDER_MASS_TOL,128850686,95254.397716800013,86182.5503152
REQUESTED_ORDER_MASS_TOL,132051186,259454.83501766395,235868.03183423995
REQUESTED_ORDER_MASS_TOL,132101443,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,133144625,872167.40694399341,792879.46085817588
REQUESTED_ORDER_MASS_TOL,134875161,102000,99000
REQUESTED_ORDER_MASS_TOL,147405833,149685.48174095994,136077.71067359997
REQUESTED_ORDER_MASS_TOL,157757565,14300,11700
REQUESTED_ORDER_MASS_TOL,158967883,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,159145189,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,169159580,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,172857278,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,173619866,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,173873921,13771.156608,12519.23328
REQUESTED_ORDER_MASS_TOL,176891404,102000,99000
REQUESTED_ORDER_MASS_TOL,177380267,1778244.652800000,1616586.048000000
REQUESTED_ORDER_MASS_TOL,179903324,1778244.652800000,1616586.048000000
REQUESTED_ORDER_MASS_TOL,185593995,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,187423576,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,189640232,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,190749470,11370.01536,10336.3776
REQUESTED_ORDER_MASS_TOL,191575191,92532.843496320012,89811.289275840012
