PAR_ID,PO_NO,HIGH_VALUE,LOW_VALUE
REQUESTED_ORDER_PIECES_TOL,103374661,538,486
REQUESTED_ORDER_PIECES_TOL,105409665,522,348
REQUESTED_ORDER_PIECES_TOL,129203450,3301,3205
REQUESTED_ORDER_PIECES_TOL,132731951,261,253
REQUESTED_ORDER_PIECES_TOL,137071488,120,116
REQUESTED_ORDER_PIECES_TOL,144167882,21,21
REQUESTED_ORDER_PIECES_TOL,148495426,1677,1525
REQUESTED_ORDER_PIECES_TOL,154588990,16,14
REQUESTED_ORDER_PIECES_TOL,154642961,16,14
REQUESTED_ORDER_PIECES_TOL,158748723,16,14
REQUESTED_ORDER_PIECES_TOL,159711108,125,121
REQUESTED_ORDER_PIECES_TOL,165062484,9,8
REQUESTED_ORDER_PIECES_TOL,176080457,13,10
REQUESTED_ORDER_PIECES_TOL,176463590,213,194
REQUESTED_ORDER_PIECES_TOL,176904034,383,371
REQUESTED_ORDER_PIECES_TOL,184740028,7926,7205
REQUESTED_ORDER_PIECES_TOL,185245562,7926,7205
REQUESTED_ORDER_PIECES_TOL,185705325,8452,7683
REQUESTED_ORDER_PIECES_TOL,186065302,153,148
REQUESTED_ORDER_PIECES_TOL,186837718,391,379
REQUESTED_ORDER_PIECES_TOL,186885427,89,86
REQUESTED_ORDER_PIECES_TOL,187983389,206,199
REQUESTED_ORDER_PIECES_TOL,190888064,294,285
REQUESTED_ORDER_PIECES_TOL,191238628,222,215
REQUESTED_ORDER_PIECES_TOL,191629535,168,163
REQUESTED_ORDER_PIECES_TOL,193212633,294,285
REQUESTED_ORDER_PIECES_TOL,194240927,324,314
REQUESTED_ORDER_PIECES_TOL,194294714,360,349
REQUESTED_ORDER_PIECES_TOL,194946921,447,434
REQUESTED_ORDER_PIECES_TOL,196981226,193,187
REQUESTED_ORDER_PIECES_TOL,197185730,7926,7205
REQUESTED_ORDER_PIECES_TOL,200483756,194,188
REQUESTED_ORDER_PIECES_TOL,200803877,52,51
REQUESTED_ORDER_PIECES_TOL,201272650,153,148
REQUESTED_ORDER_PIECES_TOL,201469867,294,285
REQUESTED_ORDER_PIECES_TOL,201942052,197,191
REQUESTED_ORDER_PIECES_TOL,202154947,2820,2564
REQUESTED_ORDER_PIECES_TOL,206008724,7926,7205
REQUESTED_ORDER_PIECES_TOL,209814161,153,148
REQUESTED_ORDER_PIECES_TOL,211277851,406,394
REQUESTED_ORDER_PIECES_TOL,213874155,193,187
REQUESTED_ORDER_PIECES_TOL,215007146,405,393
REQUESTED_ORDER_PIECES_TOL,218652746,391,379
REQUESTED_ORDER_PIECES_TOL,219827306,512,497
REQUESTED_ORDER_PIECES_TOL,223032995,28,26
REQUESTED_ORDER_PIECES_TOL,225814826,193,187
REQUESTED_ORDER_PIECES_TOL,226005635,7926,7205
REQUESTED_ORDER_PIECES_TOL,226009191,7926,7205
REQUESTED_ORDER_PIECES_TOL,229976216,7926,7205
REQUESTED_ORDER_PIECES_TOL,230547959,2875,2614
REQUESTED_ORDER_PIECES_TOL,232347940,137,133
REQUESTED_ORDER_PIECES_TOL,232392405,137,133
REQUESTED_ORDER_PIECES_TOL,232471706,7926,7205
REQUESTED_ORDER_PIECES_TOL,92769242,10,5
REQUESTED_ORDER_PIECES_TOL,95956857,155,127
REQUESTED_ORDER_PIECES_TOL,97703534,356,356
REQUESTED_ORDER_PIECES_TOL,98331536,140,115
REQUESTED_ORDER_PIECES_TOL,229866745,7926,7205
REQUESTED_ORDER_PIECES_TOL,103380476,538,486
REQUESTED_ORDER_PIECES_TOL,110164625,239,217
REQUESTED_ORDER_PIECES_TOL,120355213,215,196
REQUESTED_ORDER_PIECES_TOL,129130515,4,3
REQUESTED_ORDER_PIECES_TOL,131966278,230,223
REQUESTED_ORDER_PIECES_TOL,133046901,2178,2178
REQUESTED_ORDER_PIECES_TOL,136984046,244,237
REQUESTED_ORDER_PIECES_TOL,139997212,217,217
REQUESTED_ORDER_PIECES_TOL,142860252,125,121
REQUESTED_ORDER_PIECES_TOL,156988158,16,14
REQUESTED_ORDER_PIECES_TOL,157811642,29,24
REQUESTED_ORDER_PIECES_TOL,162863965,3834,3485
REQUESTED_ORDER_PIECES_TOL,175104377,206,199
REQUESTED_ORDER_PIECES_TOL,176936245,244,189
REQUESTED_ORDER_PIECES_TOL,180189039,313,304
REQUESTED_ORDER_PIECES_TOL,180582289,7824,7112
REQUESTED_ORDER_PIECES_TOL,185452431,7926,7205
REQUESTED_ORDER_PIECES_TOL,185784268,7987,7260
REQUESTED_ORDER_PIECES_TOL,186984779,89,86
REQUESTED_ORDER_PIECES_TOL,190025995,166,161
REQUESTED_ORDER_PIECES_TOL,190420093,250,243
REQUESTED_ORDER_PIECES_TOL,192301840,120,117
REQUESTED_ORDER_PIECES_TOL,194228399,362,352
REQUESTED_ORDER_PIECES_TOL,195540586,405,393
REQUESTED_ORDER_PIECES_TOL,200822036,116,113
REQUESTED_ORDER_PIECES_TOL,200838149,438,425
REQUESTED_ORDER_PIECES_TOL,201002453,8343,7584
REQUESTED_ORDER_PIECES_TOL,201762307,214,208
REQUESTED_ORDER_PIECES_TOL,203807679,512,497
REQUESTED_ORDER_PIECES_TOL,203809062,512,497
REQUESTED_ORDER_PIECES_TOL,205064650,8452,7683
REQUESTED_ORDER_PIECES_TOL,205830420,7926,7205
REQUESTED_ORDER_PIECES_TOL,207169609,3084,2803
REQUESTED_ORDER_PIECES_TOL,208845606,8452,7683
REQUESTED_ORDER_PIECES_TOL,209703108,7926,7205
REQUESTED_ORDER_PIECES_TOL,211432155,159,154
REQUESTED_ORDER_PIECES_TOL,217595165,294,285
REQUESTED_ORDER_PIECES_TOL,217930681,193,187
REQUESTED_ORDER_PIECES_TOL,218260292,193,187
REQUESTED_ORDER_PIECES_TOL,219427505,142,138
REQUESTED_ORDER_PIECES_TOL,223349623,2118,2056
REQUESTED_ORDER_PIECES_TOL,226066472,524,509
REQUESTED_ORDER_PIECES_TOL,230282835,7926,7205
REQUESTED_ORDER_PIECES_TOL,232209897,120,117
REQUESTED_ORDER_PIECES_TOL,94592682,22,18
REQUESTED_ORDER_PIECES_TOL,108795017,192,192
REQUESTED_ORDER_PIECES_TOL,119905381,323,294
REQUESTED_ORDER_PIECES_TOL,123119286,215,196
REQUESTED_ORDER_PIECES_TOL,127007877,479,392
REQUESTED_ORDER_PIECES_TOL,133991140,244,237
REQUESTED_ORDER_PIECES_TOL,136554806,213,206
REQUESTED_ORDER_PIECES_TOL,140007746,217,217
REQUESTED_ORDER_PIECES_TOL,144073085,21,21
REQUESTED_ORDER_PIECES_TOL,156412481,101,82
REQUESTED_ORDER_PIECES_TOL,156749345,45,37
REQUESTED_ORDER_PIECES_TOL,157323269,16,14
REQUESTED_ORDER_PIECES_TOL,158123422,16,14
REQUESTED_ORDER_PIECES_TOL,158583284,75,62
REQUESTED_ORDER_PIECES_TOL,164623985,9,8
REQUESTED_ORDER_PIECES_TOL,171591945,380,369
REQUESTED_ORDER_PIECES_TOL,176184501,366,355
REQUESTED_ORDER_PIECES_TOL,176247912,276,268
REQUESTED_ORDER_PIECES_TOL,176410123,13,10
REQUESTED_ORDER_PIECES_TOL,176418530,13,10
REQUESTED_ORDER_PIECES_TOL,178979556,193,187
REQUESTED_ORDER_PIECES_TOL,181519843,2555,2323
REQUESTED_ORDER_PIECES_TOL,183315435,28,26
REQUESTED_ORDER_PIECES_TOL,185700721,8452,7683
REQUESTED_ORDER_PIECES_TOL,185893940,153,148
REQUESTED_ORDER_PIECES_TOL,187423576,193,187
REQUESTED_ORDER_PIECES_TOL,187875303,294,285
REQUESTED_ORDER_PIECES_TOL,189640232,193,187
REQUESTED_ORDER_PIECES_TOL,190761113,30,28
REQUESTED_ORDER_PIECES_TOL,193394191,329,319
REQUESTED_ORDER_PIECES_TOL,194169434,431,418
REQUESTED_ORDER_PIECES_TOL,194646319,324,314
REQUESTED_ORDER_PIECES_TOL,194710881,185,180
REQUESTED_ORDER_PIECES_TOL,197705017,8452,7683
REQUESTED_ORDER_PIECES_TOL,198916544,193,187
REQUESTED_ORDER_PIECES_TOL,199482754,7926,7205
REQUESTED_ORDER_PIECES_TOL,201553637,324,314
REQUESTED_ORDER_PIECES_TOL,202469872,7926,7205
REQUESTED_ORDER_PIECES_TOL,202707519,2875,2614
REQUESTED_ORDER_PIECES_TOL,205383430,8452,7683
REQUESTED_ORDER_PIECES_TOL,205920741,7926,7205
REQUESTED_ORDER_PIECES_TOL,206196865,7926,7205
REQUESTED_ORDER_PIECES_TOL,206319985,7926,7205
REQUESTED_ORDER_PIECES_TOL,206490156,8787,7989
REQUESTED_ORDER_PIECES_TOL,206506169,8787,7989
REQUESTED_ORDER_PIECES_TOL,206933916,7875,7159
REQUESTED_ORDER_PIECES_TOL,207351756,2875,2614
REQUESTED_ORDER_PIECES_TOL,208160440,7926,7205
REQUESTED_ORDER_PIECES_TOL,208244641,8452,7683
REQUESTED_ORDER_PIECES_TOL,209873889,7926,7205
REQUESTED_ORDER_PIECES_TOL,211776121,197,191
REQUESTED_ORDER_PIECES_TOL,211874523,222,215
REQUESTED_ORDER_PIECES_TOL,212117801,294,285
REQUESTED_ORDER_PIECES_TOL,212155282,168,163
REQUESTED_ORDER_PIECES_TOL,212264179,294,285
REQUESTED_ORDER_PIECES_TOL,212368732,206,199
REQUESTED_ORDER_PIECES_TOL,213027398,2875,2614
REQUESTED_ORDER_PIECES_TOL,216371360,7926,7205
REQUESTED_ORDER_PIECES_TOL,218566519,380,369
REQUESTED_ORDER_PIECES_TOL,220902269,166,161
REQUESTED_ORDER_PIECES_TOL,220934306,166,161
REQUESTED_ORDER_PIECES_TOL,221805240,194,188
REQUESTED_ORDER_PIECES_TOL,222000236,197,191
REQUESTED_ORDER_PIECES_TOL,230493563,837,812
REQUESTED_ORDER_PIECES_TOL,230535420,225,219
REQUESTED_ORDER_PIECES_TOL,232407655,7926,7205
REQUESTED_ORDER_PIECES_TOL,95436793,243,243
REQUESTED_ORDER_PIECES_TOL,231453273,157,142
REQUESTED_ORDER_PIECES_TOL,231596048,157,142
REQUESTED_ORDER_PIECES_TOL,108227886,9,8
REQUESTED_ORDER_PIECES_TOL,109615164,243,243
REQUESTED_ORDER_PIECES_TOL,110250087,239,217
REQUESTED_ORDER_PIECES_TOL,110988946,23,21
REQUESTED_ORDER_PIECES_TOL,117333780,253,230
REQUESTED_ORDER_PIECES_TOL,128707167,1102,1102
REQUESTED_ORDER_PIECES_TOL,140710945,21,21
REQUESTED_ORDER_PIECES_TOL,143656946,21,21
REQUESTED_ORDER_PIECES_TOL,173450793,28,25
REQUESTED_ORDER_PIECES_TOL,173670379,149,145
REQUESTED_ORDER_PIECES_TOL,173810795,30,28
REQUESTED_ORDER_PIECES_TOL,176025825,383,371
REQUESTED_ORDER_PIECES_TOL,176862731,213,206
REQUESTED_ORDER_PIECES_TOL,179623538,419,407
REQUESTED_ORDER_PIECES_TOL,186087081,153,148
REQUESTED_ORDER_PIECES_TOL,186873339,89,86
REQUESTED_ORDER_PIECES_TOL,187927206,2875,2614
REQUESTED_ORDER_PIECES_TOL,189618214,2875,2614
REQUESTED_ORDER_PIECES_TOL,189683937,193,187
REQUESTED_ORDER_PIECES_TOL,193115188,2820,2564
REQUESTED_ORDER_PIECES_TOL,193127685,2820,2564
REQUESTED_ORDER_PIECES_TOL,194014233,213,206
REQUESTED_ORDER_PIECES_TOL,194211096,199,193
REQUESTED_ORDER_PIECES_TOL,199132254,8511,7737
REQUESTED_ORDER_PIECES_TOL,201411142,193,187
REQUESTED_ORDER_PIECES_TOL,204732491,7926,7205
REQUESTED_ORDER_PIECES_TOL,204777353,7926,7205
REQUESTED_ORDER_PIECES_TOL,204865084,8105,7368
REQUESTED_ORDER_PIECES_TOL,206769704,7926,7205
REQUESTED_ORDER_PIECES_TOL,209406022,217,211
REQUESTED_ORDER_PIECES_TOL,210109670,8500,7727
REQUESTED_ORDER_PIECES_TOL,210492236,193,187
REQUESTED_ORDER_PIECES_TOL,212147581,168,163
REQUESTED_ORDER_PIECES_TOL,214487878,197,191
REQUESTED_ORDER_PIECES_TOL,217687645,524,509
REQUESTED_ORDER_PIECES_TOL,218698566,380,369
REQUESTED_ORDER_PIECES_TOL,219162301,8500,7727
REQUESTED_ORDER_PIECES_TOL,219722170,193,187
REQUESTED_ORDER_PIECES_TOL,221778123,191,186
REQUESTED_ORDER_PIECES_TOL,221917548,286,277
REQUESTED_ORDER_PIECES_TOL,221991425,197,191
REQUESTED_ORDER_PIECES_TOL,224335068,2118,2056
REQUESTED_ORDER_PIECES_TOL,225822471,524,509
REQUESTED_ORDER_PIECES_TOL,230350128,7926,7205
REQUESTED_ORDER_PIECES_TOL,95057175,562,534
REQUESTED_ORDER_PIECES_TOL,97313842,206,206
REQUESTED_ORDER_PIECES_TOL,232998902,355,345
REQUESTED_ORDER_PIECES_TOL,117931559,3,3
REQUESTED_ORDER_PIECES_TOL,118218895,323,294
REQUESTED_ORDER_PIECES_TOL,122584030,215,196
REQUESTED_ORDER_PIECES_TOL,126234473,23,21
REQUESTED_ORDER_PIECES_TOL,133332789,213,206
REQUESTED_ORDER_PIECES_TOL,136916222,120,116
REQUESTED_ORDER_PIECES_TOL,154395548,250,242
REQUESTED_ORDER_PIECES_TOL,159529099,158,153
REQUESTED_ORDER_PIECES_TOL,159658384,193,187
REQUESTED_ORDER_PIECES_TOL,160030171,415,377
REQUESTED_ORDER_PIECES_TOL,164827770,193,187
REQUESTED_ORDER_PIECES_TOL,169399342,254,246
REQUESTED_ORDER_PIECES_TOL,176849441,294,285
REQUESTED_ORDER_PIECES_TOL,178227507,157,142
REQUESTED_ORDER_PIECES_TOL,178824064,213,206
REQUESTED_ORDER_PIECES_TOL,184769333,7926,7205
REQUESTED_ORDER_PIECES_TOL,188112371,193,187
REQUESTED_ORDER_PIECES_TOL,189630260,193,187
REQUESTED_ORDER_PIECES_TOL,192072970,28,26
REQUESTED_ORDER_PIECES_TOL,194682466,185,180
REQUESTED_ORDER_PIECES_TOL,195098553,254,246
REQUESTED_ORDER_PIECES_TOL,195402293,290,281
REQUESTED_ORDER_PIECES_TOL,195450753,422,409
REQUESTED_ORDER_PIECES_TOL,201366786,329,319
REQUESTED_ORDER_PIECES_TOL,201455578,380,369
REQUESTED_ORDER_PIECES_TOL,207043332,7875,7159
REQUESTED_ORDER_PIECES_TOL,207364620,7926,7205
REQUESTED_ORDER_PIECES_TOL,207520984,8452,7683
REQUESTED_ORDER_PIECES_TOL,207862844,8401,7637
REQUESTED_ORDER_PIECES_TOL,208037298,7926,7205
REQUESTED_ORDER_PIECES_TOL,209841746,7926,7205
REQUESTED_ORDER_PIECES_TOL,210793963,292,283
REQUESTED_ORDER_PIECES_TOL,210820704,294,285
REQUESTED_ORDER_PIECES_TOL,212287234,7926,7205
REQUESTED_ORDER_PIECES_TOL,213023118,2875,2614
REQUESTED_ORDER_PIECES_TOL,213482566,7926,7205
REQUESTED_ORDER_PIECES_TOL,214346296,524,509
REQUESTED_ORDER_PIECES_TOL,215289853,250,243
REQUESTED_ORDER_PIECES_TOL,217385613,194,188
REQUESTED_ORDER_PIECES_TOL,217707480,524,509
REQUESTED_ORDER_PIECES_TOL,218860137,198,192
REQUESTED_ORDER_PIECES_TOL,218893691,759,737
REQUESTED_ORDER_PIECES_TOL,221527504,193,187
REQUESTED_ORDER_PIECES_TOL,221657343,294,285
REQUESTED_ORDER_PIECES_TOL,222708026,7926,7205
REQUESTED_ORDER_PIECES_TOL,223022742,28,26
REQUESTED_ORDER_PIECES_TOL,225073114,388,352
REQUESTED_ORDER_PIECES_TOL,232550514,129,126
REQUESTED_ORDER_PIECES_TOL,89548227,10,5
REQUESTED_ORDER_PIECES_TOL,98589919,140,115
REQUESTED_ORDER_PIECES_TOL,229898818,7926,7205
REQUESTED_ORDER_PIECES_TOL,232879671,268,260
REQUESTED_ORDER_PIECES_TOL,232675747,2396,2178
REQUESTED_ORDER_PIECES_TOL,109816315,118,118
REQUESTED_ORDER_PIECES_TOL,112384808,7189,6535
REQUESTED_ORDER_PIECES_TOL,119591839,323,294
REQUESTED_ORDER_PIECES_TOL,122968367,215,196
REQUESTED_ORDER_PIECES_TOL,124598481,1198,980
REQUESTED_ORDER_PIECES_TOL,125481410,479,392
REQUESTED_ORDER_PIECES_TOL,125553433,306,306
REQUESTED_ORDER_PIECES_TOL,136358549,213,206
REQUESTED_ORDER_PIECES_TOL,136671667,244,237
REQUESTED_ORDER_PIECES_TOL,154793569,16,14
REQUESTED_ORDER_PIECES_TOL,159145189,111,107
REQUESTED_ORDER_PIECES_TOL,159518572,168,163
REQUESTED_ORDER_PIECES_TOL,163031185,11,10
REQUESTED_ORDER_PIECES_TOL,165239456,170,165
REQUESTED_ORDER_PIECES_TOL,172057864,213,194
REQUESTED_ORDER_PIECES_TOL,172642890,149,145
REQUESTED_ORDER_PIECES_TOL,176405907,13,10
REQUESTED_ORDER_PIECES_TOL,176796915,13,10
REQUESTED_ORDER_PIECES_TOL,176825593,13,10
REQUESTED_ORDER_PIECES_TOL,179248935,380,369
REQUESTED_ORDER_PIECES_TOL,183261173,28,26
REQUESTED_ORDER_PIECES_TOL,186958887,327,317
REQUESTED_ORDER_PIECES_TOL,187384950,431,418
REQUESTED_ORDER_PIECES_TOL,187573181,391,379
REQUESTED_ORDER_PIECES_TOL,187733831,168,163
REQUESTED_ORDER_PIECES_TOL,191096609,206,199
REQUESTED_ORDER_PIECES_TOL,191439946,406,394
REQUESTED_ORDER_PIECES_TOL,191531862,145,140
REQUESTED_ORDER_PIECES_TOL,192671121,137,133
REQUESTED_ORDER_PIECES_TOL,195782922,7926,7205
REQUESTED_ORDER_PIECES_TOL,195839830,7926,7205
REQUESTED_ORDER_PIECES_TOL,195933506,7926,7205
REQUESTED_ORDER_PIECES_TOL,205251507,7926,7205
REQUESTED_ORDER_PIECES_TOL,205895046,7926,7205
REQUESTED_ORDER_PIECES_TOL,205903663,7926,7205
REQUESTED_ORDER_PIECES_TOL,206835270,7926,7205
REQUESTED_ORDER_PIECES_TOL,207493543,8452,7683
REQUESTED_ORDER_PIECES_TOL,207785409,8511,7737
REQUESTED_ORDER_PIECES_TOL,209452911,7926,7205
REQUESTED_ORDER_PIECES_TOL,211226489,307,298
REQUESTED_ORDER_PIECES_TOL,211918016,329,319
REQUESTED_ORDER_PIECES_TOL,212259710,294,285
REQUESTED_ORDER_PIECES_TOL,214053126,7926,7205
REQUESTED_ORDER_PIECES_TOL,214682751,294,285
REQUESTED_ORDER_PIECES_TOL,217003326,7926,7205
REQUESTED_ORDER_PIECES_TOL,217907991,197,191
REQUESTED_ORDER_PIECES_TOL,218320142,137,133
REQUESTED_ORDER_PIECES_TOL,219258999,512,497
REQUESTED_ORDER_PIECES_TOL,220544917,250,243
REQUESTED_ORDER_PIECES_TOL,220662812,7926,7205
REQUESTED_ORDER_PIECES_TOL,221599341,206,199
REQUESTED_ORDER_PIECES_TOL,222013229,197,191
REQUESTED_ORDER_PIECES_TOL,222084673,405,393
REQUESTED_ORDER_PIECES_TOL,223553689,2396,2178
REQUESTED_ORDER_PIECES_TOL,223972885,7926,7205
REQUESTED_ORDER_PIECES_TOL,225594906,193,187
REQUESTED_ORDER_PIECES_TOL,94296011,9,7
REQUESTED_ORDER_PIECES_TOL,99915053,281,230
REQUESTED_ORDER_PIECES_TOL,230903424,7926,7205
REQUESTED_ORDER_PIECES_TOL,159570880,240,232
REQUESTED_ORDER_PIECES_TOL,179641763,294,285
REQUESTED_ORDER_PIECES_TOL,181007017,153,148
REQUESTED_ORDER_PIECES_TOL,181168898,77,75
REQUESTED_ORDER_PIECES_TOL,183265716,28,26
REQUESTED_ORDER_PIECES_TOL,185253949,7926,7205
REQUESTED_ORDER_PIECES_TOL,186874657,89,86
REQUESTED_ORDER_PIECES_TOL,188654491,406,394
REQUESTED_ORDER_PIECES_TOL,190088185,250,243
REQUESTED_ORDER_PIECES_TOL,191372322,383,371
REQUESTED_ORDER_PIECES_TOL,192915721,149,145
REQUESTED_ORDER_PIECES_TOL,194073760,213,206
REQUESTED_ORDER_PIECES_TOL,196031349,7875,7159
REQUESTED_ORDER_PIECES_TOL,196656891,8452,7683
REQUESTED_ORDER_PIECES_TOL,199295331,193,187
REQUESTED_ORDER_PIECES_TOL,201314554,206,199
REQUESTED_ORDER_PIECES_TOL,201341470,191,186
REQUESTED_ORDER_PIECES_TOL,205059539,8452,7683
REQUESTED_ORDER_PIECES_TOL,205409125,7926,7205
REQUESTED_ORDER_PIECES_TOL,207590180,8511,7737
REQUESTED_ORDER_PIECES_TOL,207634633,7926,7205
REQUESTED_ORDER_PIECES_TOL,212202372,524,509
REQUESTED_ORDER_PIECES_TOL,213796198,7926,7205
REQUESTED_ORDER_PIECES_TOL,215563707,8500,7727
REQUESTED_ORDER_PIECES_TOL,215675147,7926,7205
REQUESTED_ORDER_PIECES_TOL,217216778,193,187
REQUESTED_ORDER_PIECES_TOL,218914782,158,153
REQUESTED_ORDER_PIECES_TOL,221438365,120,117
REQUESTED_ORDER_PIECES_TOL,221470576,7926,7205
REQUESTED_ORDER_PIECES_TOL,223258736,7926,7205
REQUESTED_ORDER_PIECES_TOL,223641399,2875,2614
REQUESTED_ORDER_PIECES_TOL,230094768,8401,7637
REQUESTED_ORDER_PIECES_TOL,94609518,22,18
REQUESTED_ORDER_PIECES_TOL,231520465,157,142
REQUESTED_ORDER_PIECES_TOL,229229073,159,155
REQUESTED_ORDER_PIECES_TOL,105434801,479,392
REQUESTED_ORDER_PIECES_TOL,106264219,522,348
REQUESTED_ORDER_PIECES_TOL,108860320,128,128
REQUESTED_ORDER_PIECES_TOL,111309473,33320,17941
REQUESTED_ORDER_PIECES_TOL,125307810,479,392
REQUESTED_ORDER_PIECES_TOL,133924116,247,240
REQUESTED_ORDER_PIECES_TOL,144407523,285,277
REQUESTED_ORDER_PIECES_TOL,160552773,5365,4878
REQUESTED_ORDER_PIECES_TOL,177340420,30,27
REQUESTED_ORDER_PIECES_TOL,180013206,194,188
REQUESTED_ORDER_PIECES_TOL,181207463,206,199
REQUESTED_ORDER_PIECES_TOL,185826378,7824,7112
REQUESTED_ORDER_PIECES_TOL,186804534,391,379
REQUESTED_ORDER_PIECES_TOL,188521422,292,283
REQUESTED_ORDER_PIECES_TOL,189069595,403,391
REQUESTED_ORDER_PIECES_TOL,189950300,405,393
REQUESTED_ORDER_PIECES_TOL,190076347,250,243
REQUESTED_ORDER_PIECES_TOL,193683306,294,285
REQUESTED_ORDER_PIECES_TOL,193800305,329,319
REQUESTED_ORDER_PIECES_TOL,193863063,391,379
REQUESTED_ORDER_PIECES_TOL,194245104,324,314
REQUESTED_ORDER_PIECES_TOL,199518898,7926,7205
REQUESTED_ORDER_PIECES_TOL,201350513,329,319
REQUESTED_ORDER_PIECES_TOL,201519167,482,468
REQUESTED_ORDER_PIECES_TOL,206127299,8452,7683
REQUESTED_ORDER_PIECES_TOL,206700620,7926,7205
REQUESTED_ORDER_PIECES_TOL,208029157,7926,7205
REQUESTED_ORDER_PIECES_TOL,209376586,578,561
REQUESTED_ORDER_PIECES_TOL,209712482,7926,7205
REQUESTED_ORDER_PIECES_TOL,213863813,193,187
REQUESTED_ORDER_PIECES_TOL,214113827,7926,7205
REQUESTED_ORDER_PIECES_TOL,214594162,307,298
REQUESTED_ORDER_PIECES_TOL,214743573,191,186
REQUESTED_ORDER_PIECES_TOL,217056032,2875,2614
REQUESTED_ORDER_PIECES_TOL,217853202,294,285
REQUESTED_ORDER_PIECES_TOL,218815387,759,737
REQUESTED_ORDER_PIECES_TOL,221607350,193,187
REQUESTED_ORDER_PIECES_TOL,222615785,7926,7205
REQUESTED_ORDER_PIECES_TOL,223095766,7926,7205
REQUESTED_ORDER_PIECES_TOL,223303752,2118,2056
REQUESTED_ORDER_PIECES_TOL,225998509,7926,7205
REQUESTED_ORDER_PIECES_TOL,94598294,22,18
REQUESTED_ORDER_PIECES_TOL,97487244,4,3
REQUESTED_ORDER_PIECES_TOL,229742640,332,316
REQUESTED_ORDER_PIECES_TOL,231346760,7926,7205
REQUESTED_ORDER_PIECES_TOL,231512002,157,142
REQUESTED_ORDER_PIECES_TOL,102767625,457,413
REQUESTED_ORDER_PIECES_TOL,102852056,457,413
REQUESTED_ORDER_PIECES_TOL,109714403,243,243
REQUESTED_ORDER_PIECES_TOL,110868344,103,103
REQUESTED_ORDER_PIECES_TOL,121135851,153,153
REQUESTED_ORDER_PIECES_TOL,121548730,215,196
REQUESTED_ORDER_PIECES_TOL,124170122,1198,980
REQUESTED_ORDER_PIECES_TOL,128455021,188,170
REQUESTED_ORDER_PIECES_TOL,128762860,215,194
REQUESTED_ORDER_PIECES_TOL,136911442,,
REQUESTED_ORDER_PIECES_TOL,146849966,1677,1525
REQUESTED_ORDER_PIECES_TOL,160027590,415,377
REQUESTED_ORDER_PIECES_TOL,160092126,32,29
REQUESTED_ORDER_PIECES_TOL,162714777,66,54
REQUESTED_ORDER_PIECES_TOL,164694900,307,298
REQUESTED_ORDER_PIECES_TOL,165162168,9,8
REQUESTED_ORDER_PIECES_TOL,178300404,193,187
REQUESTED_ORDER_PIECES_TOL,181477367,416,404
REQUESTED_ORDER_PIECES_TOL,182039887,153,148
REQUESTED_ORDER_PIECES_TOL,185557239,7926,7205
REQUESTED_ORDER_PIECES_TOL,188066207,122,118
REQUESTED_ORDER_PIECES_TOL,189622221,2875,2614
REQUESTED_ORDER_PIECES_TOL,192103804,28,26
REQUESTED_ORDER_PIECES_TOL,193741477,324,314
REQUESTED_ORDER_PIECES_TOL,197830047,8452,7683
REQUESTED_ORDER_PIECES_TOL,201300712,416,404
REQUESTED_ORDER_PIECES_TOL,203972644,2381,2164
REQUESTED_ORDER_PIECES_TOL,205021073,7926,7205
REQUESTED_ORDER_PIECES_TOL,206587381,8787,7989
REQUESTED_ORDER_PIECES_TOL,208164407,7926,7205
REQUESTED_ORDER_PIECES_TOL,209461008,7926,7205
REQUESTED_ORDER_PIECES_TOL,209865201,7926,7205
REQUESTED_ORDER_PIECES_TOL,211395236,307,298
REQUESTED_ORDER_PIECES_TOL,212170930,329,319
REQUESTED_ORDER_PIECES_TOL,215260383,286,277
REQUESTED_ORDER_PIECES_TOL,217239774,137,133
REQUESTED_ORDER_PIECES_TOL,218378948,286,277
REQUESTED_ORDER_PIECES_TOL,219236135,8500,7727
REQUESTED_ORDER_PIECES_TOL,220829403,137,133
REQUESTED_ORDER_PIECES_TOL,221492307,234,227
REQUESTED_ORDER_PIECES_TOL,230794272,7926,7205
REQUESTED_ORDER_PIECES_TOL,232587614,118,115
REQUESTED_ORDER_PIECES_TOL,93188312,10,5
REQUESTED_ORDER_PIECES_TOL,98644342,8,6
REQUESTED_ORDER_PIECES_TOL,126857658,269,243
REQUESTED_ORDER_PIECES_TOL,133365754,2396,2178
REQUESTED_ORDER_PIECES_TOL,136336136,288,279
REQUESTED_ORDER_PIECES_TOL,139552105,217,217
REQUESTED_ORDER_PIECES_TOL,141696577,21,21
REQUESTED_ORDER_PIECES_TOL,142825441,111,107
REQUESTED_ORDER_PIECES_TOL,144058715,21,21
REQUESTED_ORDER_PIECES_TOL,144689919,21,21
REQUESTED_ORDER_PIECES_TOL,148840999,239,217
REQUESTED_ORDER_PIECES_TOL,159108249,215,208
REQUESTED_ORDER_PIECES_TOL,159377955,193,187
REQUESTED_ORDER_PIECES_TOL,162912431,66,54
REQUESTED_ORDER_PIECES_TOL,167861550,77,75
REQUESTED_ORDER_PIECES_TOL,168856726,292,283
REQUESTED_ORDER_PIECES_TOL,172175026,380,369
REQUESTED_ORDER_PIECES_TOL,178754410,206,200
REQUESTED_ORDER_PIECES_TOL,183608905,164,159
